problem_id,raw_text,language,category,subcategory,district,data_source,label_source
JH_FUSION_02591,"handpump खराब है कई दिनों से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Gumla bus stand.",en,water,water_supply,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02592,"primary health facility दूर है काफी समय से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Dhanbad district.",en,health,primary_healthcare,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02593,Lohardaga bus stand में pension का payment रुका है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,en,welfare,pension,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02594,"Sir/Madam, Dhanbad bus stand में livestock service नहीं मिल रही को लेकर शिकायत दर्ज करनी है.",en,agriculture,crop_support,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02595,Simdega bus stand में बिजली supply बार-बार जा रही है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,en,electricity,street_lighting,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02596,Dumka में बिजली supply बार-बार जा रही है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,electricity,transformer,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02597,"Sir/Madam, Giridih district में ration नहीं मिल रहा को लेकर शिकायत दर्ज करनी है.",hi,welfare,ration,Giridih,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02598,Gumla  ke mohalla के लोगों को waste collection बंद है की वजह से काफी परेशानी हो रही है।,en,sanitation,waste_collection,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02599,Simdega ke paas के पास college access की problem hai की शिकायत hai। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,education,digital_learning,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02600,"हमारे Chatra district area में नल में पानी नहीं आ रहा है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",en,water,drinking_water,Chatra,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02601,Ramgarh ke village में सरकारी scheme का benefit नहीं मिला की problem hai। काफी समय से लोग परेशान haiं।,en,welfare,pension,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02602,Simdega district के लोगों को school building खराब है की वजह से काफी परेशानी हो रही है।,hinglish,education,digital_learning,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02603,यह urgent complaint है: application pending है at Lohardaga ke mohalla.,hi,welfare,benefit_delay,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02604,Please check घर की basic infrastructure खराब hai near Lohardaga ke block; residents are facing problems.,en,housing,street_access,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02605,Dumka ke paas के लोगों को बस सेवा बहुत कम है की वजह से काफी परेशानी हो रही है।,hinglish,transport,road_connectivity,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02606,Hazaribagh के पास सफाई नहीं होती की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hi,sanitation,drainage,Hazaribagh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02607,"bhai Seraikela-Kharsawan bus stand side area unsafe है bahut zyada hai, koi action lo.",en,public_safety,encroachment,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02608,Bokaro में हवा बहुत खराब है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hi,environment,forest,Bokaro,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02609,Please  check सिंचाई की सुविधा नहीं है near Jamshedpur ke paas; residents are facing problems.,en,agriculture,market_access,Jamshedpur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02610,"bhai Hazaribagh side खतरनाक जगह पर lighting नहीं है bahut zyada hai, koi action lo.",hi,public_safety,street_safety,Hazaribagh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02611,"जन्म प्रमाण पत्र नहीं बन रहा पिछले महीने से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Seraikela-Kharsawan district.",en,certificates,death_certificate,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02612,Khunti के पास बिना अनुमति construction हो रहा है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hi,public_safety,unsafe_public_area,Khunti,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02613,"बस सेवा बहुत कम है 2 din से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Dhanbad ke village.",hinglish,transport,public_transport,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02615,Pakur ke paas में public transport उपलब्ध नहीं है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,transport,bus_service,Pakur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02616,"bhai  Dhanbad ke mohalla side digital classroom काम नहीं कर रहा bahut zyada hai, koi action lo.",hi,education,college_access,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02617,Seraikela-Kharsawan  bus stand के पास किसानों को market तक पहुंच नहीं है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,agriculture,irrigation,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_02618,"हमारे Seraikela-Kharsawan bus stand area में बारिश में सड़क unsafe हो जाती है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",hi,roads,road_safety,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
